input/frame000.png,1.0,52.98377547097272,0.09077726218097448,4
input/frame001.png,1.0,42.92645905420992,0.09511031604054859,4
input/frame002.png,1.0,42.18465205690119,0.08687943262411348,4
input/frame003.png,1.0,42.87809304113803,0.0894998537584089,4
input/frame004.png,1.0,59.52358323721645,0.07586601774978528,4
input/frame005.png,1.0,49.823590926566716,0.09114658925979681,4
input/frame006.png,1.0,52.21408688965782,0.0893371757925072,4
input/frame007.png,1.0,47.00725874663591,0.07427745664739885,4
input/frame008.png,1.0,52.9281353325644,0.07605950042099355,4
input/frame009.png,1.0,58.88747404844291,0.0908316775475447,4
input/frame010.png,1.0,65.0244213763937,0.07588910669280313,4
input/frame011.png,1.0,65.95449442522107,0.08055636047522458,5
input/frame012.png,1.0,66.7131103421761,0.09616284510996724,5
input/frame013.png,1.0,72.90908112264515,0.08735362997658079,5
input/frame014.png,1.0,72.92347558631297,0.07228360957642725,6
input/frame015.png,1.0,85.87011149557863,0.0897163804746286,7
input/frame016.png,1.0,99.86168396770475,0.100418410041841,7
input/frame017.png,1.0,98.34382160707419,0.08517662594915813,8
input/frame018.png,1.0,107.55921568627451,0.0764403879064461,8
input/frame019.png,1.0,108.39793925413302,0.0727974828375286,8
